country_standard,year,median_age,aged_65_older,gdp_per_capita,eiu_overall_score,eiu_electoral,eiu_gov_func,eiu_pol_part,eiu_pol_culture,eiu_civil_liberties,eiu_score_change,eiu_regime_type,ogp_participation_fisc_open,ogp_transparency_fisc_open,ogp_participating,pub_health_exp_percent_gdp,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,aged_70_older,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,cum_eoy_total_cases,cum_eoy_total_deaths,cum_eoy_total_cases_per_million,cum_eoy_total_deaths_per_million,cum_eoy_total_tests,cum_eoy_total_tests_per_thousand,cum_eoy_total_vaccinations,cum_eoy_people_vaccinated,cum_eoy_people_fully_vaccinated,cum_eoy_total_vaccinations_per_hundred,cum_eoy_people_vaccinated_per_hundred,cum_eoy_people_fully_vaccinated_per_hundred,annual_total_cases,annual_total_deaths,annual_total_cases_per_million,annual_total_deaths_per_million,annual_total_tests,annual_total_tests_per_thousand,annual_total_vaccinations,annual_people_vaccinated,annual_people_fully_vaccinated,annual_total_vaccinations_per_hundred,annual_people_vaccinated_per_hundred,annual_people_fully_vaccinated_per_hundred,cum_total_cases,cum_total_deaths,cum_total_cases_per_million,cum_total_deaths_per_million,cum_total_tests,cum_total_tests_per_thousand,cum_total_vaccinations,cum_people_vaccinated,cum_people_fully_vaccinated,cum_total_vaccinations_per_hundred,cum_people_vaccinated_per_hundred,cum_people_fully_vaccinated_per_hundred,cpi_score,ogp_trans_text,ogp_part_text,wgi_voice_and_accountability,wgi_control_of_corruption,wgi_govt_effective,vdem_v2x_libdem,vdem_v2x_partipdem,vdem_v2x_cspart,country_id,vdem_transparent_laws,vdem_accountability_index,vdem_vertical_account,vdem_diagonal_account,vdem_horizontal_account,vdem_corruption_index,vdem_exec_corruption,vdem_public_sector_corruption,iso_code,pandem,panback,fh_global_freedom_score,code.y,percap_domestic_health_expenditure,gdp,gini,wvs_trust_parliament,wvs_trust_gov,wvs_trust_court,wvs_trust_elect,wvs_corruption,afr_int_citizens_can_access_the_results_,afr_int_citizens_have_a_right_to_request,afr_int_citizen_requests_for_public_info,afr_int_citizens_can_access_legislative_,afr_int_senior_officials_of_the_three_br,afr_int_political_parties_are_required_t,afr_int_corruption_is_criminalized_as_a_,afr_int_the_body_bodies_that_investigate,afr_int_civil_servants_who_report_cases_,afr_int_there_is_an_independent_body_bod,afr_int_iso_code,post_covid
Uzbekistan,2006,NA,NA,NA,18.5,0.8,7.9,27.8,50,5.9,NA,NA,NA,NA,0,2.45480339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.071797371,-1.004751086,-1.155261516571045,0.035,0.047,0.127,140,-1.553,-1.074,-0.229,-1.295,-1.682,0.853,0.942,0.891,UZB,0.25,0.080256,NA,UZB,15.34712791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2019,NA,NA,NA,28.8,0,17.9,50,43.8,32.4,-2.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,-1.409430861,-1.509840012,-1.6583069562911987,0.086,0.152,0.342,51,-1.984,-0.47,-0.201,-0.408,-0.597,0.867,0.963,0.973,VEN,0.65,0.2043704,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2018,NA,NA,NA,31.6,16.7,17.9,44.4,43.8,35.3,-7.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,-1.414613366,-1.470778108,-1.5815174579620361,0.066,0.141,0.254,51,-2.388,-0.54,-0.205,-0.445,-0.831,0.854,0.968,0.973,VEN,0.65,0.2043704,0,NA,122.9424133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2017,NA,NA,NA,38.7,21.7,28.6,61.1,43.8,38.2,-8.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,-1.209964156,-1.364074469,-1.3983279466629028,0.109,0.173,0.322,51,-2.524,-0.394,-0.152,-0.354,-0.437,0.819,0.968,0.969,VEN,0.65,0.2043704,0,NA,314.0016174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2016,NA,NA,NA,46.8,56.7,25,55.6,43.8,52.9,-3.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,-1.135474801,-1.353827715,-1.2857309579849243,0.143,0.203,0.365,51,-1.733,-0.131,0.3,-0.236,-0.563,0.839,0.966,0.947,VEN,0.65,0.2043704,0,NA,238.9475555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2015,NA,NA,NA,50,60.8,39.3,50,43.8,55.9,-0.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,-1.091086268,-1.391321778,-1.2199217081069946,0.114,0.208,0.337,51,-1.589,-0.192,0.34,-0.187,-1.114,0.943,0.96,0.936,VEN,0.65,0.2043704,0.5,NA,300.477356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2014,NA,NA,NA,50.7,52.5,42.9,55.6,43.8,58.8,0,NA,NA,NA,0,1.54276595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,-1.083764911,-1.399562478,-1.2267634868621826,0.111,0.217,0.368,51,-1.589,-0.263,0.363,-0.134,-1.659,0.946,0.96,0.917,VEN,0.65,0.2043704,0.5,VEN,240.9325409,482359318767.7029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2013,NA,NA,NA,50.7,52.5,42.9,55.6,43.8,58.8,-0.8,NA,NA,NA,0,1.54285909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,-0.951577425,-1.314031839,-1.1671433448791504,0.134,0.233,0.401,51,-1.589,-0.221,0.357,-0.031,-1.641,0.944,0.96,0.91,VEN,0.65,0.2043704,0.5,VEN,268.84021,371005379786.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2012,NA,NA,NA,51.5,56.7,42.9,55.6,43.8,58.8,0.7,NA,NA,NA,0,1.67563803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,-0.906963706,-1.268168569,-1.1452586650848389,0.154,0.289,0.485,51,-0.486,-0.029,0.496,0.201,-1.554,0.937,0.938,0.894,VEN,0.65,0.2043704,0.5,VEN,370.68927,381286237847.6671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2011,NA,NA,NA,50.8,56.7,39.3,55.6,43.8,58.8,-1,NA,NA,NA,0,2.33545129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.934033573,-1.173888922,-1.1908905506134033,0.162,0.293,0.582,51,-0.486,0,0.534,0.213,-1.572,0.937,0.936,0.894,VEN,0.65,0.2043704,NA,VEN,337.2828369,316482190800.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2010,NA,NA,NA,51.8,61.7,39.3,55.6,43.8,58.8,-0.8,NA,NA,NA,0,2.08823928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.870547354,-1.227519989,-1.111922025680542,0.161,0.29,0.582,51,-0.486,0.013,0.547,0.216,-1.474,0.928,0.936,0.887,VEN,0.65,0.2043704,NA,VEN,358.1861267,393192354510.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2009,NA,NA,NA,52.6,63.75,41.1,55.6,43.8,58.8,-0.8,NA,NA,NA,0,2.49631244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.853561223,-1.192175269,-0.9929981231689453,0.162,0.276,0.561,51,-0.33,0.097,0.634,0.259,-1.412,0.915,0.917,0.853,VEN,0.65,0.2043704,NA,VEN,304.9482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2008,NA,NA,NA,53.4,65.8,42.9,55.6,43.8,58.8,-0.4,NA,NA,NA,0,1.23048911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.752219379,-1.167219639,-1.1376842260360718,0.168,0.297,0.489,51,-0.33,0.094,0.633,0.259,-1.395,0.908,0.887,0.853,VEN,0.65,0.2043704,NA,VEN,291.568512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2007,NA,NA,NA,53.8,67.9,39.65,55.6,46.9,58.8,-0.4,NA,NA,NA,0,2.4647812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.745731115,-1.113233924,-1.0929945707321167,0.174,0.311,0.578,51,-0.33,0.116,0.636,0.299,-1.408,0.912,0.902,0.853,VEN,0.65,0.2043704,NA,VEN,340.0192566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Venezuela,2006,NA,NA,NA,54.2,70,36.4,55.6,50,58.8,NA,NA,NA,NA,0,2.22177012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.622201085,-1.042506218,-1.0580865144729614,0.183,0.318,0.551,51,-0.33,0.124,0.64,0.329,-1.393,0.894,0.828,0.853,VEN,0.65,0.2043704,NA,VEN,314.3843689,NA,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2019,NA,NA,NA,30.8,0,32.1,38.9,56.3,26.5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,-1.380526066,-0.513841093,0.039076801389455795,0.122,0.194,0.702,34,-0.486,-0.298,0.086,-0.489,0.162,0.65,0.587,0.641,VNM,0.15,0.0642696,0,NA,NA,261921244843.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2018,NA,NA,NA,30.8,0,32.1,38.9,56.3,26.5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,-1.44377315,-0.485406458,-0.003444779897108674,0.131,0.178,0.756,34,-0.213,-0.269,0.06,-0.404,0.173,0.556,0.448,0.598,VNM,0.15,0.0642696,0,NA,69.10861206,245213686369.157,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2017,NA,NA,NA,30.8,0,32.1,38.9,56.3,26.5,-3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,-1.400064468,-0.583143055,0.009442507289350033,0.153,0.175,0.746,34,-0.337,-0.22,0.066,-0.338,0.311,0.545,0.448,0.598,VNM,0.15,0.0642696,0,NA,64.62773895,223779865815.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2016,NA,NA,NA,33.8,0,32.1,38.9,68.8,29.4,-1.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,-1.373433471,-0.452470779,0.019704807549715042,0.15,0.185,0.772,34,-0.179,-0.232,0.077,-0.351,0.256,0.529,0.413,0.583,VNM,0.15,0.0642696,0,NA,58.84340286,205276172134.901,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2015,NA,NA,NA,35.3,0,39.3,38.9,68.8,29.4,1.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,-1.358865261,-0.426196545,0.06739990413188934,0.145,0.185,0.767,34,-0.313,-0.259,0.024,-0.343,0.166,0.529,0.413,0.583,VNM,0.15,0.0642696,0,NA,49.27776337,193241108709.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2014,NA,NA,NA,34.1,0,39.3,38.9,68.8,23.5,1.2,NA,NA,NA,0,3.82001911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,-1.374714971,-0.436201066,-0.07045165449380875,0.154,0.191,0.791,34,-0.313,-0.264,0.026,-0.36,0.176,0.529,0.413,0.583,VNM,0.15,0.0642696,0,VNM,49.26475143,186204652922.262,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2013,NA,NA,NA,32.9,0,39.3,38.9,68.8,17.6,4,NA,NA,NA,0,3.79636056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,-1.366399527,-0.478266448,-0.2656433880329132,0.146,0.189,0.774,34,-0.313,-0.27,0.034,-0.366,0.174,0.529,0.413,0.583,VNM,0.15,0.0642696,0,VNM,56.30770493,171222025117.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2012,NA,NA,NA,28.9,0,39.3,27.8,62.5,14.7,-0.7,NA,NA,NA,0,3.72212414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,-1.420068979,-0.528000534,-0.2698495090007782,0.119,0.2,0.793,34,-0.615,-0.338,0.019,-0.372,-0.105,0.643,0.574,0.659,VNM,0.15,0.0642696,0,VNM,45.65950012,155820001920.492,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2011,NA,NA,NA,29.6,0,42.9,27.8,62.5,14.7,0.2,NA,NA,NA,0,2.80500187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45916307,-0.607308805,-0.23250719904899597,0.117,0.198,0.805,34,-0.615,-0.323,0.023,-0.357,-0.106,0.643,0.574,0.659,VNM,0.15,0.0642696,NA,VNM,34.66353607,135539438559.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Vietnam,2010,NA,NA,NA,29.4,0,42.9,33.3,56.3,14.7,2.05,NA,NA,NA,0,2.96096663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.496983051,-0.623576343,-0.2591377794742584,0.102,0.177,0.805,34,-0.615,-0.344,-0.008,-0.359,-0.119,0.643,0.574,0.659,VNM,0.15,0.0642696,NA,VNM,31.15348434,115931749697.241,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
